id,man,woman,screen,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent18,prolific_id,fig.1a,fig.1b,wc,fig.2a,fig.2b,wc2,fig.3a,fig.3b,wc3,fig.4a,fig.4b,wc4,fig.5a,fig.5b,wc5,fig.6a,fig.6b,wc6,fig.7a,fig.7b,wc7,fig.8a,fig.8b,wc8,fig.9a,fig.9b,wc9,fig.10a,fig.10b,wc10,fig.11a,fig.11b,wc11,fig.12a,fig.12b,wc 12,fig.13a,fig.13b,wc13,fig.14a,fig.14b,wc14,fig.15a,fig.15b,wc15,fig.16a,fig.16b,wc16,fig.17a,fig.17b,wc17,fig.18a,fig.18b,wc18,fig.19a,fig.19b,wc19,fig.20a,fig.20b,wc20,fig.21a,fig.21b,wc21,fig.22a,fig.22b,wc22,fig.23a,fig.23b,wc23,fig.24a,fig.24b,wc24,fig.25a,fig.25b,wc25,fig.26a,fig.26b,wc26,fig.27a,fig.27b,wc27,fig.28a,fig.28b,wc28,fig.29a,fig.29b,wc29,fig.30a,fig.30b,wc30,loneliness,loneliness_2,loneliness_3,loneliness_4,loneliness_5,loneliness_6,loneliness_7,loneliness_8,loneliness_9,loneliness0,loneliness1,loneliness2,loneliness3,loneliness4,loneliness5,loneliness6,loneliness7,loneliness8,loneliness9,loneliness_20,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,race_cold_warm,race_cold_warm_2,race_cold_warm_3,race_cold_warm_4,race_cold_warm_6,race_cold_warm_7,race_cold_warm_8,political_ideology,political_party,political_party_4_TEXT,authenticity,authenticity_2,authenticity_3,authenticity_4,authenticity_5,authenticity_6,authenticity_7,authenticity_8,authenticity_9,authenticity0,authenticity1,authenticity2,age,gender,us_citizen,us_citizen_2_TEXT,us_born,us_years,us_region,us_region_3_TEXT,race_eth,education,income,mTurkCode,man,woman
184,Derek,Alexa,good,2/11/2020 12:30,2/11/2020 12:48,0,68.225.33.127,100,1087,1,2/11/2020 12:48,R_1MQFdgRcOpQKiKj,,,,,36.85580444,-76.0042038,anonymous,EN,1,5d7ff4aa50fda7001a863736,32,The blend of colors are gorgeous and reminds me of fall,55,25,Not my favorite but I can see this being hung in a art museum,61,-35,Looks messy and too much for my eyes,36,-10,A bit too plain for my tastes,29,0,It's okay. Don't hate it but don't love it either,49,-20,Too basic for me,16,-40,Not a fan of the pattern or colors,34,50,It's simply gorgeous. This artist is very talented,50,20,It's wild and chaotic but also beautiful and has some kind of calming factor about it,85,45,Cute and has a vintage feel to it,33,31,There's a lot going on in this painting but it is pleasing and neat looking,75,35,I love the pattern and this looks like it took a good deal of effort,68,41,This looks like a staple bedroom or bathroom piece,50,40,Very abstract and colorful,26,25,"Although it looks a bit bland in terms of color, I really like the print/pattern",80,40,I can't figure out the meaning of this painting but it is pleasant to look at,77,50,The colors are beautiful and the painting itself is magnificent,63,50,Very wild and abstract. I love it and would definitely hang this up in my home,78,40,It has a chaotic energy about it that draws me in,49,35,I like the calming mood of this painting,40,30,I love the colors in this painting,34,30,Really pretty. Love the colors.,31,32,Very colorful and wild. It's cool and I like it,47,50,"I absolutely adore this painting. The colors, designs, everything. It's phenomenal",82,20,It's really neat and cool looking,33,-48,Looks messy and like it was painted by a small child,52,30,I love the mood of this painting,32,15,The colors are dull but there's some kind of nostalgic essence of this painting,79,20,Very wild and I like it,23,0,Looks quite basic but the colors are nice and there is a wildness about it that I love,86,2,1,3,1,2,2,3,1,2,2,2,3,4,3,2,2,2,1,3,3,1,2,6,5,4,7,6,2,5,1,30,80,50,50,60,0,50,2,2,,5,2,8,2,3,3,4,4,5,2,5,1,20,1,1,,1,,1,,1,2,3,,Derek,Alexa
1,Brendan,Kaylee,ok,2/7/2020 9:08,2/7/2020 9:30,0,185.59.223.171,100,1311,1,2/7/2020 9:30,R_3szFki1DOhFKrvj,,,,,40.74279785,-73.97119904,anonymous,EN,1,5ddd58d6ed3649cc31a02a74,25,a colorful piece of art,23,-50,its ugly af to be honest,24,-44,i really cant get it,20,-15,just a scuffed hand,19,21,a volcano erruption,19,9,just an another tree on a desert?,33,7,some rocks on a mars?,21,32,beautiful buildings,19,-33,not my type of art,18,12,a blue whale on the sea,23,-1,i dont understand this painting,31,-50,wtf is that i dont get it,25,-28,its crazy to the point that i cant get it,41,23,it looks like a tree on desert,30,15,some trees in the forest,24,50,cool teddy bear,15,27,colorful tree really cool,25,22,looks like a war,16,37,beautiful old town,18,13,i can see a car crash,21,27,looks like a sea during some war,32,-50,its just ugly for me,20,-47,i completely dont get it,24,36,lovely forest vibes,19,-16,is this an ancient woman?,25,50,cool cozy town vibes,20,23,nice firestorm on desert,24,-34,i dont understand it,20,-33,it looks like a prison,22,-35,i cant really get it,20,1,2,3,3,1,2,3,3,2,1,1,2,3,2,1,2,3,2,1,3,6,5,3,5,5,3,4,5,2,5,100,65,77,70,100,87,86,2,1,,2,4,3,3,4,2,3,2,4,5,4,3,18,2,1,,2,,2,,3,2,1,9768150,Brendan,Kaylee
9,Colton,Claire,ok,2/7/2020 9:30,2/7/2020 9:40,0,70.15.24.7,100,634,1,2/7/2020 9:40,R_RRJxOBXC1XyySM9,,,,,40.59950256,-75.376297,anonymous,EN,1,559c3a4dfdf99b32b6963e70,8,the colors are nice,19,-32,too blocky and don't like color combination,43,-35,looks like a kid scribbled with crayon,38,-26,I really don't like the colors,30,20,I like the strokes and colors used,34,22,very minimalistic,17,-21,reminds me of a cave wall,25,32,"looks like an aerial view, very pretty",38,6,the colors are nice,19,24,it looks very musical,21,13,the wavy lines are nice and pleasing,36,30,i like the repetition,21,44,love the colors and splatters,29,37,mythical and nature like,24,14,it's alright but a little cluttered,35,30,the materials used are interesting,34,50,its whimsical and light,23,22,reminds me of greek mythology,29,-33,way too much going on,21,24,reminds me of Salvadore Dali,28,32,"i enjoy the clash of colors, reminds me of a storm at sea",57,24,I enjoy the colors used,23,28,the pattern is pleasing to the eye,34,50,reminds me of a beautiful waterfall,35,11,the colors are pretty,21,11,very impressionistic,20,-30,looks like a little kid did it,30,-27,not a fan of the colors or strokes used,39,8,"interesting, but I wouldn't put it on my wall",45,-37,"too segmented, looks sloppy",27,2,4,2,4,3,3,4,4,4,3,4,4,4,4,4,4,3,3,4,3,2,2,4,6,6,6,6,4,2,2,60,69,57,47,36,36,61,3,3,,5,8,4,4,5,5,4,3,3,4,3,4,26,1,1,,1,,2,,13,3,1,8439373,Colton,Claire
10,Shawn,Chloe,ok,2/7/2020 9:23,2/7/2020 9:42,0,65.96.127.33,100,1097,1,2/7/2020 9:42,R_tKEGZuRc79kEqqt,,,,,42.29040527,-71.07119751,anonymous,EN,1,5dd0026d87c1fd0f36f13068,31,Powerful colors.,16,-10,The color choices and lines seem a bit sloppy?,46,-10,Powerful lines but seems incomplete,35,31,Great movement but don't love the yellowy tones.,48,-31,Black stripe looks violent,26,11,Cute and evocative,18,30,Like the tactile quality,24,-31,Cheesy. A little too knock you over the dead with its message without making it emotional,89,-20,Cheesy. Looks unprofessional,28,-20,Don't like the colorblock but the lines are nice,48,21,Like the movement but not the background colors.,48,21,Nice hallway art for a hotel.,29,-20,Industrial Jackson Pollock knock-off,36,9,Like the brushstrokes but not the composition,45,26,Like the composition and lines,30,15,Fun but a little cheesy,23,-10,Pretty but a little cheesy,26,-20,Evocative but cheesy.,21,-20,The use of space isn't my favorite.,35,20,Mood setting if a little dreary,31,44,Lovely colors and emotive effects. Turner-esque in a not-so derivative way.,75,17,Still like the colors but not the most interesting composition,62,-40,Poster shop camp.,17,-15,Pretty but cheesy,17,-30,Cheesy and unprofessional,25,-30,Not great use of space and brush strokes seem indistinct/accidental,67,30,Like the movement of the lines and dripping paint.,50,20,Evocative but a little dreary.,30,-31,Looks muddy and sticky,22,-44,"Muddy, sloppy, unprofessional",29,4,3,3,3,3,4,4,4,3,3,4,4,4,4,4,2,2,1,3,3,2,6,5,6,7,4,5,5,3,1,50,50,55,50,60,20,55,1,3,,5,1,8,8,8,1,1,4,5,8,4,8,31,1,1,,2,28,2,,4,5,4,1045841,Shawn,Chloe
17,Corey,Margaret,ok,2/7/2020 9:27,2/7/2020 9:48,0,216.1.236.34,100,1306,1,2/7/2020 9:48,R_2TZ45YJ4u5mmCc2,,,,,41.94090271,-87.65319824,anonymous,EN,1,5b04480ac66dc60001981438,-7,basic reminds me of something a school would have on the wall,61,-7,doesn't do anything for me,26,-3,seems distressing. a blood scene,32,-4,doesn't do anything for me,26,27,simple. love the color scheme,29,8,reminds me of a happy edgar allen poe poem,42,-49,looks like a close up of irritated skin under a microscope,58,15,"its pretty exciting to look at, there is alot going on",54,17,keeps me interested. like the colors,36,-4,I think this was going to be a guitar but then the artist got mad and gave up,77,-26,dont like the colors. Its a gloomy day in london and this is the transit system,79,7,I like the bottom half and hate the top half,44,21,i like the splatters and the colors,35,8,its okay. pretty bland but looks like nature,44,8,i like the pop of blue within all the black,43,30,i like how it incorporates mixed visual art with the photo of the bear and the drawings,87,12,gentle watercolor vibes,23,-8,reminds me of dying at sea in the 1700s,39,-35,i think it is ugly and hate the colors,38,2,It seems to be a neutral cool toned art piece. Gives me alamo/desert vibes,74,17,i like the colors and the blending,34,-24,i feel like this is a a basic art piece that a school would have on the wall,76,-9,white reminds me of screamo music band tshirts when they have their name in the unreadable lettering,100,4,peaceful and serene but Im not the biggest landscape fan,56,50,love the color and the contrast of the black on teal,52,3,its boring and i dont like the color palette,44,-35,this is ugly and does nothing for me,36,26,i like the neutral color pallette but i dont know what i am looking at,70,-50,this does nothing for me. hate the colors. hate the design,58,-15,I dont like the colors whatsoever,33,2,3,3,4,2,2,3,3,3,2,3,3,3,3,3,3,3,2,2,3,3,2,7,5,6,5,6,2,3,2,100,100,100,100,100,95,100,1,2,,6,8,3,2,4,2,8,6,6,8,6,2,27,1,1,,2,25,3,Midwest,3,5,2,9341211,Corey,Margaret
23,Malik,Erika,ok,2/7/2020 9:26,2/7/2020 9:53,0,166.182.83.197,100,1616,1,2/7/2020 9:53,R_2EsF470Gyp5dXKt,,,,,35.46620178,-97.51679993,anonymous,EN,1,5bcb229aa8920a00013060fa,-14,Vague and directionless,23,-21,Indistinct and too bright,25,11,"Unaure what the artist  was doing, needs context",48,12,Reminds me of late night frustrated paintings of my own made of coffee,70,-16,Not sure what I'm looking at,28,13,Lonesome in nature,18,15,"Detail oriented, like cracked paint wall",40,20,"Striking, but not my taste",26,15,Colorful and expressive,23,18,"Good texture, expressive",24,26,I want to know which skyline the artist is depicting,52,11,"I don't like it, but I appreciate the effort and technique",58,50,"Gorgeous contrast and color choice, very pleasing",49,10,"It's alright, something I'd see in a guest bedroom",50,38,I like the dense patterns and the splashes  of blue,51,23,Very emotional,14,50,"I love vague, dreamlike styles",30,40,Gently chaotic and beautiful,28,26,Very dreamlike,14,28,"The artist had very strong feelings, bold colors",48,10,"Indistinct, but beautiful hues",30,14,"Beautiful forms, using color to define shape",44,3,Very intense and unique,23,38,Very nice textures and subject,30,36,Very cryptic and ancient,24,-13,Feels like still life,21,-12,"Nice color, but too vague",25,15,"Invokes curiosity, I want to know it's story.",45,13,Feels like an abandoned dream,29,-17,I can't parse any intention or emotion,38,3,3,3,2,2,3,2,3,3,2,4,2,3,3,2,4,3,4,3,3,4,3,6,5,7,7,7,3,4,2,50,51,50,53,75,14,55,2,2,,6,8,2,3,4,2,4,6,6,3,6,4,26,1,1,,1,,1,,3,2,1,2172471,Malik,Erika
48,Bryce,Mikayla,ok,2/11/2020 9:56,2/11/2020 10:05,0,97.113.244.221,100,542,1,2/11/2020 10:05,R_2YJP3avIr0qJwaK,,,,,47.69009399,-122.3746948,anonymous,EN,1,5da905c753e5e10012d1a486,-38,Again kind a boring.,20,29,I love the colors in this.,26,-45,Scary. Looks like blood.,24,-34,Not very interesting to look at.,32,30,I love the yellow! It really pops!,34,-34,Not very exciting.,18,20,I love the texture.,19,22,Its kinda like an optical illusion.,35,21,Looks like a crayon drawing.,28,-26,Kinda creepy not my favorite,28,-23,Scary again. Not a fan.,23,-24,A little bit boring.,20,47,My favorite!,27,15,The red looks like blood and im not a huge fan,46,24,The dots are cool with the blue accents.,40,-44,The teddy bear is scary as hell.,32,4,Doesnt really do anythingb for me.,34,-34,Kinda boring. Not my favorite,29,23,Very pretty and colorful.,25,-40,Kinda freaks me out.,20,-36,Nothing exciting in this one.,29,22,So colorful i love it!,22,50,So beautiful with the white accents.,36,34,Looks like a waterfall!,23,28,I LOVE fhe scary skeleton.,26,22,Love the colors in this one.,28,16,It kinda reminds me of sushi.,29,-25,It gives me weird vibes.,24,-35,Its kinda scary,15,22,Very colorful! Wow!,19,3,2,3,3,4,3,4,3,4,3,2,3,3,4,2,3,2,3,2,4,1,4,4,2,2,6,5,5,3,5,60,45,24,77,43,63,39,1,2,,4,2,5,4,3,4,4,3,5,4,3,6,19,1,1,,1,,2,,3,2,1,6264625,Bryce,Mikayla
50,Scott,Meghan,ok,2/11/2020 9:57,2/11/2020 10:06,0,12.237.78.3,100,543,1,2/11/2020 10:06,R_2zdW65qWDtGnvso,,,,,41.15190125,-73.50710297,anonymous,EN,1,5e0a7377b1fb0531f446a185,31,good colors and contrast,24,-40,looks like a child's artwork,28,14,I like that it's messy,22,21,feels free flowing and relaxed,30,15,I like it but I don't know why,30,31,reminds me of a bird,20,-49,I don't like the texture,24,-49,the face is creepy,18,12,looks like someone resting,26,1,kind of reminds me of a map,27,-37,makes me feel dizzy,19,-41,I don't like the pattern or color choice,40,24,I like the transition to other colors,37,11,its okay nothing special,24,11,I like the pattern of it,24,-39,feels chaotic and morbid,24,1,pretty bland in coloring,24,17,reminds me of sailors on a boat,31,20,looks like a shopping center,28,-41,feels distorted and uncomfortable,33,40,"looks like a sunrise, great colors",34,30,really beautiful colors and contrast,36,36,reminds me of an album cover,28,22,pretty like a waterfall,23,-36,reminds me of a zombie,22,1,"nothing really special, quite bland",35,-40,again looks like childrens artwork,34,-30,I don't like the color choice,29,-37,feels random and not thoughtout,31,1,nothing special about it,24,1,2,2,3,2,2,4,4,4,2,3,4,2,3,3,3,4,3,2,3,5,5,6,7,2,2,6,1,1,1,27,50,50,50,82,0,50,1,2,,5,8,3,8,5,8,8,5,6,1,4,1,29,1,1,,1,,2,,3,5,3,2487220,Scott,Meghan
68,Shane,Isabella,ok,2/11/2020 9:51,2/11/2020 10:17,0,108.233.181.19,100,1527,1,2/11/2020 10:17,R_2PmLSSpR9i5iUdu,,,,,25.98429871,-80.21489716,anonymous,EN,1,5dd1815b8ed6bf1f7893fbbd,22,Warmth of the sun,17,27,Feels like a playground or park vibe,36,-28,Too much red or blood,21,45,Looks like a creative hand,26,11,Seems clean and neat,20,37,A bird standing in the sun,26,4,Dessert like almost like dry land,33,38,Ancient city looked after by diety,34,-37,Angry beast mouth,17,46,Like a decision making process,30,42,"City on a hill, tranquility",27,3,Something you would see in a government building hallway,56,35,Rain drops on a window,22,22,Feels like a camp fire among friends,36,-22,Too intense with the black dotting,34,-25,This looks chaotic,18,22,Pleasant fall to winter day,27,26,Feels like a story of ancient war of the gods,45,45,A day in a small city,21,-19,Feels like a town destroyed,27,-20,"It reminds me of war, red blood and dark blue reminds me of an army",67,42,Sunsets at the beach,20,50,Love the line in the middle separating the two dark sides,57,42,A peaceful day by the river,27,29,I love the green and the figure is black but the green makes it pop,67,-9,Colors are full and reminds me of a messy room,46,21,Makes me feel warm inside,25,14,This is also something I would see in a serious but safe environment,68,-50,Darkness and torment,20,-7,I like the back but the red lines in the front distress me,58,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,6,5,3,6,5,5,5,3,75,76,75,100,77,32,63,2,2,,6,8,1,8,8,1,1,6,6,1,6,1,35,1,1,,2,26,1,,2,5,3,933885,Shane,Isabella
135,Grant,Leslie,ok,2/11/2020 10:17,2/11/2020 10:47,0,71.47.88.232,100,1799,1,2/11/2020 10:47,R_2f8sPbwyypCiX2e,,,,,28.48829651,-81.40609741,anonymous,EN,1,5c857a339a306000166f830e,40,"The use of reds, blues, and yellows together reminds me of fire. Very interesting to look at.",93,-20,The colors are entirely unappealing and very unpleasant to look at.,67,-25,It looks like the artist was trying too hard to make it chaotic and emotional.,78,0,This elicits no reaction in me.,31,0,This elicits no reaction in me.,31,36,The limited colors make me feel lonely.,39,0,This elicits no reaction in me.,31,40,The stylized faces remind me of German expressionism in a very good way.,72,5,"The colors are pretty, and remind me of a circus.",49,35,I love the chaotic feel of the brush strokes.,45,0,This elicits no reaction in me.,31,0,This elicits no reaction in me.,31,0,This elicits no reaction in me.,31,0,This elicits no reaction in me.,31,0,This elicits no reaction in me.,31,20,This is making me feel nervous in an enjoyable way.,51,5,This makes me feel trapped.,27,50,"This is a very energetic painting, and brings to mind scenes of battle.",71,10,"It's a cute city scene, but nothing special.",44,0,This elicits no reaction in me.,31,15,"The colors make me think of a perilous scene at sea, and are pretty interesting.",80,10,The way the colors seem to be reflected is a bit mesmerizing.,61,-10,It reminds me of being in a crowded place.,42,-20,"The colors look nice, but the painting bores me.",48,30,I feel like I'm looking at something larger than myself.,56,10,It's a cute city scene. I like the trees.,41,-27,This feels like I'm looking at a child's scribbles.,51,40,The darker colors make this unnerving.,38,20,I can relate to the frustration this evokes.,44,11,"The brush strokes are appealing, and make me want to look at this longer.",73,3,3,3,2,3,1,3,2,4,3,2,4,3,1,4,1,1,3,4,2,2,5,1,7,5,7,2,7,1,3,85,85,90,85,96,0,25,2,2,,6,5,2,3,5,3,5,6,6,4,5,5,22,1,1,,1,,1,,34,2,5,3640139,Grant,Leslie
